real, imag
001a69, fa9658
fe2d79, 132cf4
f7439b, 0d9a09
f0bba8, f8ad43
fd8200, 1566ec
f56b45, e4ec8d
ee5754, f6d0bc
e175c4, f6d956
062be0, eba20e
05feb8, 05cd56
f0d70f, fe8c60
1077f6, 071bb9
0c0c2c, 05d651
04452f, f9ea73
fcfa78, f1f9a3
fdb007, 049afd
ee9797, f54b77
f67834, f773e5
1ddf9d, f32594
188991, 1f14c8
13d5a4, fe0d49
e3e4d0, 0830c5
f5d56c, f94419
f0e2da, ed5fe8
f6e554, f1887d
ff9c24, ed7d0b
039c97, fa5f14
f951c0, 0964dc
fb3e36, 022c72
f2f637, 1b884c
0ed10a, 15ee40
fb732f, 08a7e7
f12e12, f8258e
f090fd, ef8917
fed122, fca160
06948d, 0dbf16
07f5d4, 093abd
127263, 010e80
f261a5, 172ff3
19ac8f, 012c87
f5d7c9, 068793
08b4d4, faeffd
005c7c, ff0424
fd8a41, 0454f7
f1c463, f97a11
e48fc4, 005fb2
fce43e, f9f15f
f84c08, 0481e4
ff5722, 0cdde6
09bb27, f01142
eddf93, 0aef56
f342dc, fbd024
d849df, 0a082b
05f5a9, fd0ede
0e435b, ed0a8d
160f17, ea7379
f9b57d, 0da7b1
f8f5ae, f9c184
0a56db, fc2b15
0b6633, fe2ffb
f9996c, 00c70c
ecf02a, fc2754
f5782e, f53207
f5019b, 04b8ea
f2b564, 076edd
fdacd2, 106707
fa4479, 0738f0
f9cbbd, 0fbaf2
23f39b, f63702
fcf313, f0b2eb
1b53bb, fdfae4
fc1106, ee30f7
02f016, f77ee9
0e3d9d, 0116fe
e6f741, 0342f7
f6a975, 0167e2
030253, ff4840
fe0812, ff10db
f88f5b, 13942a
067649, 06c4fe
0bbd7f, fe66b0
0928a0, 016976
f4a049, 02e43e
0fe16f, 0b1c0f
03df93, 017072
f1971d, 0a32ed
f928dd, 0e6f49
04d30d, f649cd
f2d4bb, fd43e4
fdc6cf, ed25de
f588c8, 07c660
f7dbe1, f95587
fe49f6, f5be02
0c13b1, de50bf
f49184, 02fc01
05c280, 12db87
14a877, f1252d
1257e9, f528f0
ebc2f5, 034035
ff7ca9, 02dfb9
ffe90e, f67ac8
1a4d91, f5b6ea
031a87, e87a3b
040c1a, 0dd83a
fa2f91, fc50b9
16a97f, 0a0069
fcc24f, 0a8086
edb5eb, f68238
f92a9a, 0f6345
0fb9f1, 0602a2
f1d193, f30230
04b6dc, 225c8e
e20edd, 02dc12
03bb4c, 0c7133
17fac2, ff86be
13e273, 021e8b
e3de5f, fc0a06
f2da25, fc67ed
01f617, 097b54
0f464b, e43965
ecf018, 0c147f
16c440, f6f814
10b4a3, f8b00c
ffac43, fcf017
20468d, f72968
08723b, 04f811
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
02f78d, 0eea18
01a0c0, 0176a2
0bf048, d66de4
f1b45d, 121f12
013952, 094b6d
f16088, ddb80c
01a1c0, e9f1b7
05011f, f01b1b
f95536, fe7866
0c4229, f59467
ff3140, d9a933
fbf94d, 152a45
fd20f2, f6fbc0
fa146f, 04652b
f6b47e, ed69e7
f3d22e, 18acc9
f82cb9, fc271f
087094, fc3584
f1f315, fd39dc
0a1eca, 113111
f36bf9, 0d579f
f38a95, 02fb70
f2b28b, fd6cb6
0f85b8, 040883
0b0de0, f59458
f60104, f4c08a
f86ab5, 0375cc
16ad71, 081033
28f59a, fae951
0497ad, 0a2716
0197d4, f4a7fc
f8fe55, 0dea25
140724, f0cb0b
0c5730, 042be5
ed86c9, 048d8a
fc5a92, 1b5274
0fba65, eb8455
f9ad4e, 098831
027025, f9425a
04588f, f56292
0585d2, f86ebe
fcb4c5, 0ef2dc
f36821, 088584
f05455, e8d13c
15d5f4, 0572e4
1791d5, f80e45
012b35, 15bf5d
f84c04, 0a32bd
10a1c3, 20d526
0dc097, 02f85e
f12c03, 0f90fa
f34e49, 135aae
037983, f6fbce
0cc701, f6b7fe
f77b45, 0a4573
f00fde, 10fbf0
109426, f5fcf6
f1c7f2, 0ea168
22310c, 08c07e
fe63fd, 0672ca
0860c4, 055f3f
e3b0a1, f93976
fb95c5, 03b04a
ff78a7, f2f129
03d042, 25f01b
ff0b11, 02d9e6
e94c45, f87083
036d7c, fa9359
03b3e0, 07d6e9
0aa344, 115f3e
09e918, 067c03
00c13c, 00bab0
f8ccc5, f4851d
10c2ed, efec99
19e63e, feaed2
eb1cdf, df2025
045c9d, 126ddd
188fb7, f3af1f
0807e7, 0d2e84
f573be, fc1390
03c951, 02c8ca
e7edc8, ff60ab
ec0917, 082832
f7200d, ee856a
fd34b7, 0a439d
1de3fd, 16cdae
12e9b3, 0dbd6b
05baff, f2b7e2
eb2162, f9d8e4
08bdc9, fb3569
fa5af9, 11f39c
ed881d, f47f8b
f061e8, 014755
f1c6af, 1afc5a
01a347, fa46f7
0a5f06, f549bd
ede692, 0e6316
1679da, 05ee75
ee84de, fd521b
12f285, 049481
02f0f5, e3a0d7
fc5470, 0f7e2a
02b21f, ffec62
e4e351, 0740c8
f19cdd, f78a82
01b430, 029edf
f44d56, 00c60a
0faa39, e6a08c
03438a, eb23af
1121fb, f66bef
0fddd4, f47472
011da0, fd5b89
00542f, fa90fc
f25cd7, ff44cb
0b9d63, fe1a15
007f40, 05560d
fc1495, fa009c
09097c, fcc86e
1559ee, eb0e4e
e60541, fc485d
d84db9, 1a78e6
02c8bd, fe9686
ee75aa, 098c47
096fa8, febf99
fefb1b, fef596
092f67, 1e6065
161cd2, eb6369
fd2092, feeef1
03d79d, fe87d2
fb0c08, 0ca3a2
ffc812, 0d0f24
0699bb, f6b300
ee5e24, 096cbf
ff1fc4, 17e6d6
08cd61, 123025
0b8e6f, fb979f
f44faa, ffb455
02ce93, 019635
025b4f, 006efc
0e9c5a, 02bfb2
e8dabf, f6a110
10797a, 0991d1
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
05d05e, 0cea94
0f574c, 074cbe
fa392f, ebac7e
02624d, 0d4eaf
f8cf8b, fc211c
11c6e9, 2485e4
fae489, e6c175
1582de, 048a4f
f86435, 1abb21
01d56c, f040bf
f525a8, 10d0fa
f7a62c, e64341
f44221, fa3c24
151d87, 09c650
fa5dcb, f53156
0c042d, 0745a6
fd524f, 09e78a
129340, ffec81
eec572, 1517b7
f81acf, ef9ff2
108777, e735da
fff0f2, fe4f2c
0535da, fccd6f
0e2bcc, f07646
0507b4, 16422f
07cf62, fb99d8
11a5f2, eb1f41
090942, f99629
fadb28, f2244b
13700b, 10128e
03ebd6, fc7ada
ee2fbd, 0b2b29
f7395c, 0fa6ba
049b24, 08f090
0ed76f, 034b27
fff638, 246edc
041981, 16a223
082b49, fdb282
0e00dc, eef7ec
ff4d88, 1b6b9d
222ba5, 069075
0bf3fc, 153136
e79897, f2f821
0f806b, 0b3179
fdd385, 1e9322
f0b943, 017d6b
0c2f88, fd0971
fb835f, fbad22
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
ee739b, fd42ae
fb0b1e, 0543a3
16d38c, fccd67
fff6f0, fa0858
17b262, 0335d5
2098dd, 162843
f90a9d, 002719
fd3c82, f9049c
f993bf, 06c535
ef3ef9, 01666c
14eecc, 0bdcd6
f7963e, f7aa16
08ce44, 13e326
0c205d, fa3f0d
f9e9b9, e0a09e
ecaf32, f4bf3a
fb0db4, f433c8
0dfb3c, f56bb2
f098ec, 01d44f
044223, e869ed
144aa9, 116ebb
e5c6fa, f9f599
0e6ddb, f806f7
0056e4, fae063
0b0de3, 00a02d
092ff6, 10b8c6
009c2e, f54b5f
f0f938, 04ddfe
0a1f2d, fd5c3e
f5c1d4, ff403d
f8fa6d, fd2cd6
0ae555, 0076d4
0f8858, 011824
ed1616, 02affc
f9eeee, f7b2e4
fc5f31, 0029f9
006c10, 065a2f
16d1b4, e66b83
09a833, fd192f
0d60f3, 076f68
04a123, 119688
f05d71, f04794
e3e696, eb490e
f7cc16, fb5dfb
f9356f, 075bb9
f92cd1, fefd10
03c394, 152c26
fc956c, ff7874
00f81d, 08a559
ea80a2, 189749
fbe102, 0a64b9
fd5ef2, 082597
ff2b12, 01a051
f800d0, fc1140
06108c, 0108c1
f6729b, f35da1
0adc42, edb218
05b2a4, 11d110
2436fe, f77f1f
161d6a, 0d50bb
04b921, 037365
f05504, 0f2b8d
fa4466, 0d7bc6
0ad63f, 061f67
fd0278, 10ce6d
0e2c96, 0607b4
ffba3c, 0b962c
023b59, 12cbc6
065a94, f1cb3e
fb503e, f59dce
f28ba2, 145b2d
01ab08, 1eb146
0f69e8, fd1acd
f8562d, e7c366
f16f7f, 0a9035
fbff16, 13857e
e7f9c7, efdb2e
ffa2bb, eb4561
0b495a, 221a41
190469, f05698
f1ceb8, 0560bc
f62aa0, fd8fb2
00dad6, f8ee98
036386, fa880e
f41e8b, 0e8be9
15abd9, 10f96e
0c794f, f84526
f7a312, 0ca332
f8971e, 039fef
e5efdc, 050c9b
04eaa7, 0da0bc
fff5e7, 07b311
0da515, 04a490
0430ad, f4f0b0
0b55a4, 07e77b
02146c, 1789d4
f5a4b0, 09e669
00fe58, edd364
062e30, fdfa03
19fc8f, feaab9
f654c6, fe3429
16673d, fa8b69
00e771, f30b30
02ef9b, 086b9c
00c400, 0a8904
05e820, 0c5b09
06917d, f70c65
ed7221, f68c02
f11971, f2f6e0
fdb9df, 0e18ad
03c654, 026930
fa37b1, f74376
0b2f99, fffd7f
135f59, 0b880e
f6df5e, 0db83b
f4d7b5, f2482e
060eeb, fad4e7
f72025, e50021
012236, fc4fe5
e98296, 05b797
124fcf, 04430b
0764b6, 0008be
fed428, ff6473
f7e9d3, 12031c
07be06, 0179c4
fd8f6f, 102bae
11a48d, 1528e7
f5a5f1, ec3655
06bbb5, fb6ac3
0ce648, f72db5
09f436, 06c26d
07522b, fb349c
0021cf, f52af6
0bbd3e, f47def
defc00, 000595
024c7b, 0d35ab
fb409b, fc8d87
f3f414, 0a6283
fc0bcb, 03faa3
166f9f, 040509
fbe7cb, 052cf6
0a1136, fcfbe4
fc9990, f95096
fc01e6, 178d8d
f67c14, e85ccc
e86000, 0471d2
fcf7cc, f00da5
f8708d, efde49
f61257, 08b561
fd589d, 0d93c2
0019ed, 087884
045b67, f896ca
145403, ffff4d
04b994, 0e92b0
1073c9, fac660
124cc9, fd81fb
0b9125, ffb9a6
fb1618, fb2bb3
f7339a, 010c97
156dd0, 014667
050184, f2bac0
fbb0db, 0d6235
f1f99d, 00a5d7
054de6, 074c2b
040d7d, 055fca
f709a0, 0502f0
0ce8f4, 0b7aa0
fd8f2d, 062e22
efc869, ecc0a2
02a739, f4302c
1716b3, 03c6fd
090715, fe3e70
f744d8, 0f70e1
fdc057, 1469af
fa732f, e502a2
fd3031, 022fab
0b1b7a, 055161
0a0381, fdcc70
fb5463, fd9dfb
0bd9e5, 0fb20a
0a7e1c, 0559d2
f15363, 154e21
0b1a94, e8a552
06f67c, 0f2358
021a20, 0b6787
0769eb, 077c3b
0afa9a, ff73dd
e69215, 0d29a9
ef4739, f1a0c8
ff05a5, e24c96
fe12f2, 117173
ebdd77, f84da7
0be8e2, f29e2c
110f9c, 04b164
0ba1c6, 08524e
f91496, 097bd1
f364f2, 145a42
f94886, fe7112
f9fd1e, 008b1d
16303a, 14a624
f3441b, 144a3f
11dedb, e5bab9
10ae8c, 212256
ef3a85, 025007
fd8163, 019d4d
087961, 10abcb
000457, 154de9
011eba, 0a681d
f2291a, ec71a2
035524, 0f0ed3
19c36d, ee0659
fae4ef, 03db8f
fba34b, f8e366
122c2d, ea99eb
12cc09, 064d90
fdd7dd, f31e8b
ffc8dd, 0d0596
15f281, f6004c
fd2db9, f8a3f9
fed019, 0d8acc
f148f1, fdac39
0959a9, fcf0b6
f2c002, 025961
0ae06c, fa7a95
f1d998, fbb127
0397a8, f51a7a
07bc95, f46114
03d15b, 0dc30f
11a596, 17b06e
f98141, 06f877
ff21a0, 106081
0b98d5, ff249f
edabaf, 14157e
fe272c, 018fd2
020c9a, 10a7e9
08c5de, 10bf19
fc9ca4, 10ad23
f2b377, e0902a
0427a3, 17996e
fe4def, f0931e
fdad32, f9a5d2
0cddbc, f8a77d
fedd08, 0b51e4
f7c689, 0bb80e
00a1bd, 0ab280
09cd28, f8c909
f3c401, 08f4e0
03d85e, fcda88
1155ae, f4a710
01163e, 0061ee
0c0f7d, f58b78
000f39, 0569eb
052ff2, 0af865
04a24c, 118173
f9d8d4, f15955
02dd8a, 1517d3
f2892d, 0445e1
f0f353, 09e46b
025186, 03ff5e
f03e30, 00e7e4
1069c8, 07f133
14563e, f3a9bc
f9a572, 04ba9d
ffd639, 04552c
09bc24, ff2a50
08e88c, f6fcad
07796a, 105920
04f556, ff8d21
0cf543, ff7591
fb16f0, 1004f7
04d51b, f22525
ed4de8, fd7c32
f3e52e, f16883
0467d4, 05c0b7
0d8cb6, 025e2b
01bf73, ffce30
ff8364, fa955e
f67810, f63fae
f1f38b, 0d7136
0ab438, fb6de0
ff2cc5, f40794
177622, 06f460
eaa658, f040b2
eec6fe, ff3fe0
fa03d9, 027bcf
eba019, f2089b
ff8c7e, fb398e
0d5282, 0f3e60
0d04d4, 0a2777
012a5e, f794ac
0442ba, f427de
02e565, fe2acb
053b43, f03a8b
009c96, f6cec3
138811, 0e1d3e
104041, 0c4d63
ea0381, fa6fe5
fc9c5d, 0e14e4
fa481f, 110ce7
f55cad, ff2914
02bfa6, 1743d6
fbab8f, f9c69f
e578dc, edd9dc
f64a1e, 08b303
0027b5, 0a96ed
fdc6ad, 0bc249
f7e342, efebdf
efb0cd, 04ca81
13ec1c, 18e235
fa55b7, 066d3f
002a6a, ee1b01
05bdf3, f35df5
efb2c8, 043180
f686fb, 06f18c
06f891, 00b362
10907c, f751d3
0ee1d5, 1cbfb1
f39eab, fe491a
fbc810, 0b7953
f5c168, fa21a9
0f4ef8, fd62ca
0044b1, 09934f
0a5b9b, 08584d
f29baa, 145e5e
07ecab, f96c50
06fa6a, e643a7
ff473a, f4103c
14772e, fdc1ec
e531aa, f37b0d
04da2d, 1adc1e
01a778, ff6723
01694f, fb7518
06cad7, fc298d
dc11fe, 06e459
0da192, 09d383
0bcca9, f344de
d3ebe3, 0f588e
f5456a, fd01bb
099522, 11964a
f10a2f, 0e6f26
064421, 012224
0a0136, 154678
ffb2a6, 031297
0974e6, 0d9742
0e9b6e, f4cf6b
f2837e, 0aed19
13366b, ffc737
0e0f55, 016f2e
1999f2, 17048d
fd903f, fb027f
08eeb9, fe6c7d
0647ed, f9c835
fd465e, f9cf03
ff04a4, 229f4d
0fe7c9, eb5f7d
056006, f467ea
10e0ce, 10bebc
f91032, d636f5
0f9476, 058675
0414f4, f5364b
12def2, 11ba9e
0598f5, 1967be
0a88fe, 0427ca
000190, f2abea
0fe1a5, 0bee8e
057ee7, fd43a6
05a932, f91d63
f28782, f2e1e0
0ac910, fb3c9d
fa72d8, fd9214
f4c089, 0e1afc
0d1d7a, edbd06
1133e2, 0d5f64
015a5b, 0ce91d
f9e961, 048891
130ccb, f10a45
1b16fd, f7dcd8
f709f6, 0babe5
fad5cd, 0f9662
08c9ce, f93cca
f1e787, 0c1995
f9c5ae, f686cf
0f9ccc, 14079c
0049ee, ee8be4
f5fc6e, 14fe78
187730, 07217d
03627f, 045895
152649, f15705
00547c, f50ab4
f26fa8, f7cacb
e08056, f100f7
fc6e12, fb46e2
f4660d, fb0c19
e8e6fc, 07e86a
0b5290, 06867e
02e640, 087aac
fb8ed0, 0e5906
fe15b2, 056b35
02c48d, 029386
fdfce0, 17a994
043c28, e4eaeb
f90039, ff12d4
ef5c52, 010c0b
ffa04e, 04cc2d
f9aecb, 13574a
0c9f0b, 0e11ae
ef26be, f49644
e9ddee, f932c0
f9a7dd, f477f9
086ed6, 0537f5
eeeb29, 014238
0e97c0, 03e492
09ddba, fec8fe
051470, edc6f6
e9420c, 0c2b20
eff4d0, eee4cf
00a85b, 13f6ad
134eda, f21d3f
fe7cc3, f64e07
188f60, da3d5f
2142c5, ff8685
036e67, 172944
fa1b95, 04bab2
f9aeb6, 0bf922
f62b23, 1488db
08c348, 00a2a7
ff79d6, 08b392
f9ae78, f5f102
0793dd, f07263
0b2dfc, 12a307
01b1d5, 08d9ff
1cb505, fdeb78
04ed8a, 0d316a
fdaea3, ecc624
fc3b84, ded775
f71d2f, 20d06c
effb9d, 0861f2
03cbc3, eb71a9
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
fc3348, 07071d
147119, f29805
f65117, 1b9a49
0476ae, fb5ea8
00dec2, 0c12da
f2bfdd, ecf577
f9ec4d, fd6ac2
eea926, f848b5
0c9c66, 08eeec
ebe129, 065cd1
fc8c66, e67717
0561ec, e48f5c
ff4292, fd050c
087ee5, 0107b2
f9f3b8, f7d944
f3c372, 0d50be
0b816a, fda30c
fe1040, 0d64f9
fe8b7c, f638e1
fcff5a, f247cb
ff36ab, 00dfe3
fc6501, fd78b4
0db0e2, 033743
ffadb6, 130186
07fec3, 094aaf
0a75fe, fdd2c1
1af5fd, 037c3f
f71b05, fe2329
e97713, 022fee
fe80c2, 04f892
f6ada6, 00a988
efd7aa, f4b38a
043e9b, f367d6
171fc8, 1c729d
10193d, fbfe29
fd4ec6, f65929
fcb90b, f9a5f6
0927ec, f5cb4f
052556, f6495a
f7c11c, 0200d5
f6ea0c, ff8725
fba733, f7e567
fb5215, 076c9d
fb55f0, 071f94
043f72, e60c35
024076, 06a2dc
e4fe4d, f2c4c1
031f93, 171e6f
f72929, 04c760
08c139, 07740a
e641e6, f9c124
f7c0af, fd01e8
081cdf, 0953fb
fc0175, fb1a96
085203, f08194
03f938, 07def2
010ef9, f4ad44
f22a50, 08bba4
00a54c, 0b9818
e82119, 05a7c8
fb8e67, fe43d5
0677c1, f1fe01
02350b, 064417
fdd992, 02ca24
fb90b2, 0621a7
1d5534, 1189eb
01093c, ffd47b
18ae0f, e9b26d
12a69f, e68d78
f167b4, 03acf2
f94380, ffa8d2
051559, 04e9e2
f5737a, fba07c
eb1c9f, fb8448
0112ef, ffaced
fe87ed, f6ab03
00447f, 087aa8
060a31, 0a3640
002313, fe66e2
0c618f, 0be3db
0bbf7c, 0b7c99
fa30c5, 04c9eb
013945, fde78c
13dbb6, 0038a7
01a25e, 022778
029fd1, f3e9c8
f3f269, 07609e
fc89aa, f880a4
019417, ed24a3
fd297e, 09d701
007ad0, f8aa31
f6f0c5, fbf111
0d0fc4, 0d33a6
07dfb9, fd3aee
f95f46, fe3a25
f73494, 084f9a
01df32, 0b753d
fc74a9, f2a303
1b40ec, 0928a6
f149c3, 07845d
fef7dc, 06db03
0d3cb0, feeb43
05130d, 0a4d37
f11601, fb0b61
eb552f, 0f8c13
fc0a6a, 10deb7
ee02ad, 06b6dc
ff11b6, 0bf4f3
e4a22b, f74823
01245b, fd2114
fc727a, 05672e
f46779, 03b56e
018f8f, ff1444
0acff0, 078d24
efb3b1, 040be9
fce643, ff5a6e
093dc2, ff3e7b
fcdcbd, 0c5b52
18fcdd, ff033d
fdf5fc, fef122
181c81, f130d5
fe689c, fc5318
efa44b, fb31af
0af54e, 0567fb
f6d4a3, f19d9c
06f19c, f1735b
f7d9a0, ee9461
e4c8bc, 0f77b5
0cf5bc, 005b1a
fe3a1f, f3f0b1
06e364, 02e564
dcd373, 0afbfc
0047e2, 0f01f3
0f337c, 020f18
f866e2, fbd4e9
f6eda1, f4a4ce
157a6e, 235747
ee6298, efa41f
02893f, 0150e5
f4e870, fa4be3
13d346, 0d9e9b
eccf95, 089988
0b5151, f59dcd
017772, 0d6840
fec7ae, eb3f63
f50ae7, f2c8ed
e2f0f9, 01c97a
0894a5, 0867de
047f9b, 02301d
f3aff6, 0509e0
0b04af, f3bd95
075487, 0911ec
11ca36, 12aa29
f31360, 14603c
fa60ba, f510d8
0280bc, faff62
f8f8de, 132ae3
f2493b, fa438f
03f8e4, 1af9ca
006383, 069042
fab57c, 0cdf33
0f2d78, fe19df
0ab8b9, f7600d
08c37e, 013d4c
000571, 070638
036e9d, 08c23a
11706f, 1615d7
fd878f, 02f9b5
ff8cd8, 056f44
f4e138, 01c01a
f45e06, 0e8cc8
0085af, fd1cf0
0364d6, f90b07
07838d, f8cf99
13d36c, 0655e2
f3ae16, 0af5e9
1079ae, 05bbd0
f5ec77, fdeb08
fb8ca3, 0ceab1
f9d22a, 0e9e11
1d5728, 02469e
05c3ab, fecfb5
024bb5, eef54d
03c465, 01f6fb
082d27, 0327c5
fc6bad, 0ebdba
07775f, 0a047e
05a783, f5813b
fa3e22, fbf5b0
ff6881, 00d3a7
004c88, 022089
fcb91a, 08b83a
0165b9, 0754d5
f3cb22, f59312
f87cee, f9ae5e
0673b3, 07ffb9
f4ff5c, 005670
f7e631, fcb05d
0a2b3d, f783bc
08a762, 0792ea
f5bd4e, ff3fc3
fd8785, f5b566
0a15f7, 039952
0932ff, 04aa7f
00269b, ea4048
fcf268, 0e9a05
0fd982, f70072
f32608, f1c44d
e76949, fd142d
05633c, 26b882
0c9021, e02103
04e654, 01047f
00214c, f5638d
167225, f1b253
0b063f, f3adc2
f82936, f2a747
10001d, 06d312
0c545e, fe8f92
1160bc, fe4978
081ab3, 09a151
152d7c, f9500a
0629fc, 08c6d3
fece68, 0b3b6d
f5e395, fabf89
f97dd8, 1261b9
fe036c, f83729
f83148, f12f97
0338b7, 092e0b
0452be, fc3407
f925d4, 063312
f5876e, 05b83a
087144, ed384f
05fb06, f73aaf
ee6ae4, f87add
f7c7a4, e7b942
f4a8b2, faa45f
f01ae9, fed9da
f191ae, 027912
079e78, fa11f0
098b9b, fa8ac5
027113, f48dfb
f174f4, 0b0720
093c76, 0b5bd0
f20732, 0aadb9
fcf366, 13d990
fbdbad, 021590
034077, 033fa1
05cf70, f54978
ea39dd, 0298f2
0418d0, 051607
02ef4a, 04391b
f3f93d, f8a138
02e155, fd037b
008bd9, 01f654
f2ce16, ef6744
fb92d0, f42bbd
0e3056, 09587f
007274, fba4a4
fd1a16, 064435
0ce173, 07590b
0c5a61, fcdabd
074c4e, 00f788
f264f2, ec4bd6
fcf3c2, 047194
02ce3e, 0b98e3
f47592, 0608fd
11eabc, eaf1d3
0d002f, f3c4b8
00d92b, 081288
086c8e, f8ffcf
fdbeb7, fca42c
0601a6, 08440c
f7b7e9, 0b3756
ffe2e1, fa81c1
00de5b, fb4e32
1a7ef2, faa438
06c1e2, f2fe9d
0e8e73, 076a7a
0c2fe5, 06aa28
fcfa62, 0c66c5
fa447f, 078aec
059226, 0fbba9
0da3d0, f74134
fdec98, 06936e
061507, 17bd2f
f920a7, fdf23a
0950e8, 0a50e3
05f269, fd9222
fd38a1, 049dfa
06d6f0, 11ea8e
0459b1, 03f202
f7abcd, 151513
f8c3de, 0bafe1
ff6921, 055ca1
08603b, 054be7
f24710, f7917d
f1d0e7, f6c4d4
feac3e, feeba0
103f75, 196ffa
fbcda7, f4ef5a
fb1b2b, 01d2cb
f18c83, fb3033
001b02, 00eb51
02a091, 1028bd
ff00df, f24d58
fac186, 09e8e1
036245, 0aad3a
f7c546, 06f8f8
079b1a, 18628b
058fff, 040a57
09c677, 033bf5
04fb9b, ef9c7d
f533af, 0245da
fa0bcc, 0c74ff
f15a7d, 02a07e
efc89e, 03fad7
faa701, f94e80
0dff58, 0d885a
e6fbdd, 0887ff
0bf65d, 15b931
00c7e0, 034e85
fdb6b9, 043b35
042ff1, f9f017
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
7ffff8, 000000
fa7a2d, 0a1295
fbae40, 1b03ab
f987f1, ee55bd
0ee8b4, ffe8f8
07cb5b, fe8af7
0770ea, effc79
e1974a, 201dfb
f87acd, 09678a
041058, 02636f
06b2cb, f93a3e
e5bb1e, e1cf24
ea7695, f0a80e
fb6fe6, 0e35d5
f53b63, 057b0a
017c14, e7961e
fa099e, 056271
f6ac73, ecb398
067759, 0692b1
f55649, f83d64
dfe6f1, f710c5
f250b2, 1c1829
debe80, 1e0753
feb9cb, 0ccd51
f3debc, ecb880
f1dee5, fcc9b3
02e41a, f8fb1b
02edd4, f9ef3d
076dc4, 060601
feb08f, 0500df
fb1203, 0e0029
f4e659, 0a80b7
e72add, f05765
0cd64b, e417da
0e7e92, 0ba8e8
118685, f4fe89
00f04f, f8abe8
f9ad28, efee06
e65e4c, f592c8
04b0e1, e6db46
faf668, 0ffe91
1aec85, fa8dd3
f1cd0c, ec78ac
e37225, 0ce4b1
074e24, f6e78d
07426c, 114a74
f4423e, fd3404
032693, 04927f
0a31f8, 1d9d01
fd4f95, 19f34e
079dfe, f70acd
ef3315, fb8f86
02bc4b, 140774
f87b2a, 02c632
